"","RUL","Predicted_RUL"
"12330",97.49926707,85.5805935927247
"12331",78.90004189,85.1548268982328
"12332",66.39500272,82.9657386502358
"12333",72.2727835,96.7686412899129
"12334",80.62711408,85.5720210124477
"12335",89.64010493,89.803448306038
"12336",74.54998743,83.7119808383688
"12337",78.46921752,89.4095031096521
"12338",76.80587375,85.4546230221487
"12339",67.19806737,85.0952335450533
"12340",80.91994559,87.4976186646924
"12341",69.45549738,86.7354726303158
"12342",81.56306461,86.5509669098379
"12343",79.73555993,79.0367532316352
"12344",71.36662881,92.6558354163502
"12345",77.05036463,89.5865610353512
"12346",79.43418551,85.3249937044706
"12347",77.88087393,93.078050104184
"12348",73.64569892,84.486402073723
"12349",79.50020254,94.8338987047779
"12350",90.93050382,87.9586492924717
"12351",78.10143219,83.0073523983164
"12352",72.30090104,89.4215251291838
"12353",68.46916727,85.0229397744379
"12354",71.58215817,81.1463381159669
"12355",79.27067484,82.2165785247285
"12356",76.1220372,90.0681319886656
"12357",75.90213103,83.7283793056401
"12358",84.57898151,86.9567348230281
"12359",85.59746732,88.9376723833184
"12360",69.3749639,86.0265678680369
"12361",66.74334295,84.396301582312
"12362",84.82465272,81.3787118530493
"12363",75.34955268,87.724201804954
"12364",69.4071635,81.2558938101023
"12365",78.03203839,89.0055893745949
"12366",71.69020659,91.2157344200819
"12367",85.40845611,93.9543459858806
"12368",78.18848364,87.7406391413606
"12369",71.31649121,89.3439610382449
"12370",85.38530588,91.4845157930838
"12371",85.17433444,85.6450473826896
"12372",80.62560288,83.8558070080502
"12373",75.84044489,87.4696574022093
"12374",78.07055161,84.585205143022
"12375",75.53479251,88.3598090937709
"12376",81.51031595,88.6749684229882
"12377",68.68539693,87.6954596787116
"12378",67.1732574,89.970129259304
"12379",73.27772145,85.9128370969216
"12380",88.95749636,88.3047420553928
"12381",66.61106006,90.9284771412437
"12382",75.30672097,82.3916561929556
"12383",69.59651171,86.2025908435871
"12384",79.88560376,87.5370045769877
"12385",86.14483929,82.5183622048549
"12386",71.57483417,80.722511526404
"12387",62.83076119,91.8380766758065
"12388",81.84027661,90.2197621016169
"12389",81.65908211,82.9178659202
"12390",69.47990801,85.1190129573473
"12391",79.4551677,84.7711374149767
"12392",67.22649726,92.3749720690415
"12393",72.20815236,80.8221324540025
"12394",100.2930505,91.151762611046
"12395",83.40671215,84.2227250458395
"12396",85.20842792,84.1498848991515
"12397",79.34904007,87.4587716859237
"12398",94.13445594,86.7423477390986
"12399",87.06231839,85.6187799680752
"12400",79.31016859,86.8687345311238
"12401",71.29513431,91.9290179741292
"12402",69.1617174,81.7041765173287
"12403",78.27877493,92.0014388953642
"12404",82.84330082,89.2515991976774
"12405",74.26979813,90.6113146912768
"12406",81.18992583,84.5303578794964
"12407",76.69644079,95.6402756798634
"12408",72.59715149,93.1336240264767
"12409",82.18553787,90.6196730285754
"12410",69.38464084,78.1709126232439
"12411",60.3963767,87.4538287877453
"12412",83.46946527,84.7967951111618
"12413",80.15953955,87.9416768483515
"12414",84.72577178,85.5284273313033
"12415",71.89763046,89.9113725754187
"12416",84.32900546,91.0994125008845
"12417",73.68173014,91.7338914113779
"12418",75.36796088,85.0764348028704
"12419",66.35523018,89.282135136007
"12420",73.58255241,85.2428253360244
"12421",88.61840823,90.8872563291159
"12422",83.58356434,82.2163241446228
"12423",68.42534487,85.6736524940252
"12424",68.90264305,86.3011577956769
"12425",83.92255195,86.1561767492994
"12426",74.64434314,86.4531261853762
"12427",72.32064593,88.5213112162646
"12428",67.66862124,83.7900550234852
"12429",54.69730895,82.0470418438939
"12430",100.0582082,90.9331116338783
"12431",79.7159044,83.489874468547
"12432",70.46650507,83.980325277646
"12433",71.65678475,84.6433047128121
"12434",80.83083991,88.1612194111836
"12435",83.74165266,86.0979776993722
"12436",89.36532474,85.2258246949562
"12437",73.5364396,82.5789504241714
"12438",81.21057105,82.4624087618231
"12439",71.24546762,83.5676037584625
"12440",75.40895534,92.5183424151531
"12441",64.18864279,80.1611659062835
"12442",82.58893427,91.7060343686359
"12443",71.30205089,95.4293900419781
"12444",83.22617487,90.5271551944159
"12445",68.95686201,88.2142443402872
"12446",69.06396105,92.2366743146986
"12447",85.46724678,83.3954948637826
"12448",80.60334711,87.7711408406092
"12449",70.14007799,89.9875851454613
"12450",108.8344736,90.4275643360147
"12451",119.681781,89.2417845343024
"12452",122.8976367,93.145939709729
"12453",97.8123528,87.3979242682835
"12454",107.5278852,94.9407322136633
"12455",99.02592502,88.5888168833275
"12456",98.73759101,86.4115601024481
"12457",111.3194582,86.3981302561262
"12458",109.9797021,85.816483347488
"12459",104.2840959,89.9829406543404
"12460",100.0086882,79.398745097381
"12461",97.17551985,92.197472552452
"12462",120.231882,84.992767974381
"12463",123.3440275,87.2029549055195
"12464",103.67028,82.7604525721431
"12465",98.31717111,83.6608584504502
"12466",95.74076418,85.0779223256161
"12467",116.6478501,79.9793123039397
"12468",106.4913204,87.0778336807731
"12469",114.683824,86.7232275248592
"12470",98.97406714,86.5981283406783
"12471",83.81712666,87.6372127364874
"12472",99.5298038,84.5074025459768
"12473",103.6548748,84.4460924870615
"12474",115.9891955,89.332172570064
"12475",99.59080134,92.6457242667024
"12476",111.9910865,87.8418392065476
"12477",97.78725676,85.8689909504564
"12478",103.7903708,90.7193885923262
"12479",105.360054,89.5693772205199
"12480",100.3193599,89.6371715618685
"12481",113.7386718,83.341471308822
"12482",108.2863768,84.0621006721765
"12483",113.0407928,83.4723060610332
"12484",93.77492085,90.7006719740202
"12485",114.8015429,85.6526250790775
"12486",116.2716357,83.9158365886389
"12487",106.9103737,90.9318705030578
"12488",106.6207018,88.3761105728458
"12489",100.9837865,85.5732298743518
"12490",116.7956683,92.8879129093582
"12491",114.8352791,79.2322336982233
"12492",113.3788038,86.089555105362
"12493",99.97806792,85.3395474585757
"12494",107.6268361,92.2494803855773
"12495",84.36846409,86.7302324859059
"12496",100.0388201,86.8607379426294
"12497",113.6167254,90.7209953185276
"12498",98.34598496,82.0201707223977
"12499",108.0651691,84.8357450065831
"12500",98.90896279,80.5742204702207
"12501",90.55061815,85.2338327105926
"12502",120.3224653,93.650735552711
"12503",94.30430905,93.1800640812414
"12504",97.13355817,92.6198396087248
"12505",99.11666656,95.0362124004895
"12506",102.2758117,85.4078779599101
"12507",115.1697096,83.2088675846228
"12508",101.6788756,83.024629726814
"12509",97.16018576,84.2377910001031
"12510",94.67411165,89.5827239187607
"12511",99.10441655,85.5800623755453
"12512",111.1371724,83.3273516310607
"12513",108.2675508,74.9553460624203
"12514",103.5481265,87.8427085951599
"12515",112.9175241,88.0547956243577
"12516",87.77966962,88.2319951507495
"12517",105.5571146,78.2012914670791
"12518",112.601289,90.4727692734677
"12519",99.95779971,89.5631530310668
"12520",102.713436,86.9990294765442
"12521",106.1382024,88.0864334826519
"12522",106.2230457,91.2611902598399
"12523",108.2484307,85.3851270036939
"12524",106.4425318,83.7371622832335
"12525",114.1174672,84.7564069623115
"12526",87.36022977,86.6615641529837
"12527",98.43270561,97.7022152048067
"12528",91.91926572,87.2366093701541
"12529",115.1706018,89.6953052237778
"12530",109.9539571,91.1999984337983
"12531",115.793682,86.2449026633739
"12532",109.1785405,92.7400533116109
"12533",110.6435519,87.7974431826102
"12534",85.01750137,80.7040895075286
"12535",103.9101918,88.3321734225721
"12536",108.9878038,89.6106295705806
"12537",83.32289196,78.3404703797337
"12538",112.2352499,88.0624406461832
"12539",109.7676028,91.1390162683399
"12540",104.4322657,90.8252035259386
"12541",102.7898024,87.324503414313
"12542",111.6023049,94.0506007905848
"12543",105.2355398,92.5155583965164
"12544",110.8186943,89.5815064539031
"12545",94.77382464,92.1015995108109
"12546",105.8450984,90.4540045379893
"12547",107.0155257,89.9883522933198
"12548",99.25542629,85.8009724946348
"12549",108.8313117,87.8841869308523
"12550",113.0589149,95.03890896032
"12551",106.1057185,89.1666602575621
"12552",106.66185,89.9803174777688
"12553",101.6173554,85.4467636962219
"12554",96.1893359,86.1277467240517
"12555",106.6310515,92.7770728946194
"12556",113.5440913,92.2268193958931
"12557",112.1112821,91.7512834684567
"12558",104.0005475,86.2666695484302
"12559",89.15896893,90.5076025090012
"12560",113.6789888,85.4713962779342
"12561",97.14735119,87.1053074834763
"12562",100.8873037,83.9454418537581
"12563",99.17040368,84.4101024560646
"12564",110.0624135,84.8925748825285
"12565",113.5378941,89.3083309734592
"12566",98.44993009,96.048606129842
"12567",108.8430123,92.9442711125613
"12568",99.97850879,90.5162230768285
"12569",107.9089599,83.1525136985025
"12570",92.01248256,83.1247704832217
"12571",104.622576,85.805540840405
"12572",95.5118945,80.7155226812358
"12573",98.25745955,96.32815465024
"12574",95.43011801,86.6595811944494
"12575",93.50751346,87.3684631809618
"12576",107.6643172,90.0521581912247
"12577",90.17357998,80.7845931690914
"12578",102.259462,86.8241000117274
"12579",99.07376088,85.4204311618138
"12580",98.83109658,88.8602132499806
"12581",104.6461351,93.7163125968621
"12582",89.59265094,91.5837446669014
"12583",107.5537004,95.264166564841
"12584",103.7072782,93.155391004862
"12585",85.94609025,84.5283844481709
"12586",95.29310714,90.956260106135
"12587",102.3607978,84.1757989277852
"12588",99.55901425,85.0586975328871
"12589",101.7304826,91.5282105088295
"12590",109.9838442,87.1121191273235
"12591",110.4735987,85.0481899878872
"12592",106.7608875,83.5280267045622
"12593",98.47128737,86.3286475880722
"12594",104.1184774,87.7276122917322
"12595",91.44396577,85.3640209168873
"12596",102.114969,94.2530353197974
"12597",86.34230228,87.1369701706424
"12598",102.1536042,88.3972003610455
"12599",109.4502599,93.8367448387082
"12600",95.21697808,90.9892447682385
"12601",109.4100622,87.8659271342385
"12602",86.29398295,91.5559902871367
"12603",104.0629369,91.1714032384835
"12604",107.1929913,98.1040436499615
"12605",89.85634178,87.0748877532364
"12606",100.0339592,97.4957833993638
"12607",105.8482393,86.0574336857105
"12608",110.5311625,90.2759715574815
"12609",97.11248323,95.5258592259261
"12610",95.06934078,84.1135647701098
"12611",90.87705467,85.5541926082684
"12612",103.4126865,88.3268103012917
"12613",106.7347501,86.9659896285411
"12614",89.02238291,86.3891178664189
"12615",97.30601876,93.9529508869376
"12616",92.13329867,91.4730365318899
"12617",106.7649431,82.3760981423374
"12618",103.7184755,89.4739410558146
"12619",104.6053778,86.7639336722083
"12620",109.3241193,87.2408872509763
"12621",87.61431978,83.1896362202831
"12622",112.1061973,96.2669403829455
"12623",113.8709571,89.5196429490148
"12624",89.18667801,90.394754482569
"12625",106.4755629,84.1417627992487
"12626",97.852858,90.5974811978762
"12627",114.9528325,92.8626664865751
"12628",90.3564205,88.5712266300919
"12629",108.6336907,91.5468124544285
"12630",110.1875387,86.5734050319182
"12631",103.7078086,90.6643836622188
"12632",96.44247065,94.4745661592097
"12633",109.3147798,95.0659222957027
"12634",102.8364106,93.537804702238
"12635",113.0669564,82.0056606639094
"12636",107.1014941,86.5230708857918
"12637",97.19579407,93.0593974348557
"12638",108.6180645,88.7169917340363
"12639",110.2543984,91.3755126093197
"12640",81.12483075,90.7890214500034
"12641",103.9844663,84.5930128648726
"12642",92.63795799,79.1842195400241
"12643",106.1988925,87.717154029522
"12644",102.1960785,94.5285067342437
"12645",98.2901364,91.1597363709731
"12646",113.6228123,86.257821650938
"12647",112.070148,88.5118102100994
"12648",109.5200773,93.5172213725498
"12649",102.7466849,91.7771145084451
"12650",117.6552088,94.2940473760635
"12651",106.2122029,85.5339605474137
"12652",98.78048599,85.8581894164555
"12653",95.73968974,89.0758734321366
"12654",98.88845731,86.2843744808258
"12655",108.9290351,93.1363547557434
"12656",99.18214634,86.8127128549038
"12657",109.5726538,88.1883627236435
"12658",94.28624999,90.8078805752527
"12659",103.6517483,90.7244449437874
"12660",107.9005591,93.1574108479768
"12661",108.2483509,88.6306847864692
"12662",96.9056013,87.4404427619204
"12663",96.95370189,89.7090405514463
"12664",97.98710847,87.7707686433851
"12665",104.1200487,91.8776746648653
"12666",101.6749466,81.1041463820634
"12667",111.628788,92.0971920283483
"12668",118.0849199,97.9329437681886
"12669",101.5269671,92.9117694419382
"12670",104.7833066,87.7999689323766
"12671",97.89139071,92.0779138322722
"12672",102.1738282,92.1484707740118
"12673",105.1697874,91.5828351677064
"12674",109.3291833,92.170217042842
"12675",113.2091434,91.4554238294846
"12676",101.615469,78.2490739676893
"12677",98.44623597,94.0334920707329
"12678",110.6457181,97.5005238772282
"12679",116.5146759,91.936739729291
"12680",96.87555966,87.0504763702303
"12681",96.34829588,89.5212955674054
"12682",100.0610005,91.0899860386448
"12683",82.59144273,84.8013320520227
"12684",88.68557731,81.9084541426618
"12685",105.2905522,81.589118435271
"12686",85.76930819,93.1116475217066
"12687",89.55051233,87.1927119312871
"12688",101.2219158,88.5429657546599
"12689",86.04772763,94.7067161832759
"12690",77.18113873,86.4595740868731
"12691",96.72861598,86.4396574834543
"12692",95.19271077,81.6467093467541
"12693",87.71616024,84.1435949505284
"12694",92.74689177,93.9750280497258
"12695",88.32149034,93.551639658481
"12696",87.64440607,93.6645082231622
"12697",87.70051104,86.9172505673207
"12698",83.96281828,88.0178161361115
"12699",85.37385887,91.1867743910768
"12700",77.36813547,87.1911353744862
"12701",103.0435535,85.2709285163074
"12702",92.75962558,90.6762707042263
"12703",89.02310298,87.2340341373298
"12704",79.89899076,90.2052355887357
"12705",101.5397117,80.0922093023865
"12706",97.47412457,86.2782149501835
"12707",74.58014198,82.6938188635264
"12708",95.8787879,82.4712110334604
"12709",84.35513513,85.0880332765203
"12710",81.39108394,89.2350448179085
"12711",90.90342468,81.7578340197424
"12712",85.08718055,95.2987339722242
"12713",97.16904551,95.540384170273
"12714",74.45868173,86.2769360939299
"12715",96.42793683,81.5878030430056
"12716",97.54605331,81.19112566939
"12717",93.15684705,91.1469903753437
"12718",90.44384896,85.4481854703039
"12719",92.77530237,88.5347627914761
"12720",85.09706114,87.0212381438794
"12721",84.1379547,86.1624403045202
"12722",73.53995857,86.2731259204801
"12723",83.72733238,81.6582539050862
"12724",101.2603547,85.960942229622
"12725",97.25560517,78.4313971265299
"12726",75.91589969,89.3878621211452
"12727",87.61058185,89.6044938950739
"12728",80.36793543,88.0598268904977
"12729",96.79820099,88.1743153062963
"12730",78.12027125,88.6869236821721
"12731",88.47191814,82.9975217798041
"12732",85.90100597,86.4069604384836
"12733",88.93728919,76.7143720898063
"12734",92.75990911,84.2346323399073
"12735",108.4220776,90.4180500784579
"12736",82.10343152,88.5625254091772
"12737",86.30373323,89.8643149358988
"12738",92.96851554,93.2318960328091
"12739",81.23776828,90.5855035228631
"12740",82.37234578,85.0933070669339
"12741",100.0737855,87.5469176379436
"12742",83.59323549,84.7456275230338
"12743",79.79359661,75.365888781335
"12744",91.28574015,94.0926824433533
"12745",87.23339196,92.1372751357339
"12746",84.7519465,88.2840594548816
"12747",100.2722458,88.4469875075444
"12748",88.83421702,83.9803811270514
"12749",110.6592398,95.0795900372423
"12750",70.9918483,83.1060712504788
"12751",84.72742875,83.0122665326007
"12752",90.36739461,90.1859653981653
"12753",83.45975013,90.0893435610085
"12754",102.4654085,88.7014898887545
"12755",95.30884858,89.7078774668026
"12756",71.79524669,78.3618589713226
"12757",77.46881605,88.294619322064
"12758",93.00605886,84.0527983139668
"12759",103.5963717,85.7391783498345
"12760",102.2369498,89.7610422133949
"12761",69.26169806,88.3807563312882
"12762",83.68287437,87.4238721379353
"12763",76.89430585,84.3570179176673
"12764",88.39219244,75.7342731092093
"12765",85.72305039,94.2827537807524
"12766",74.80658179,85.9885826422148
"12767",91.4903243,89.9550279272175
"12768",89.91670225,85.1483299047257
"12769",84.70541856,84.9944968089748
"12770",82.59145897,90.2116447129695
"12771",88.52878463,87.848044797915
"12772",88.61060511,92.2624117252535
"12773",95.40991516,86.18071849987
"12774",84.57698594,89.9260009167722
"12775",71.51820896,81.7859198617065
"12776",91.02606511,86.3951327608918
"12777",82.14979233,87.861715970652
"12778",75.44259568,85.0721668955336
"12779",90.71661594,85.0803095836518
"12780",83.31853841,91.467621511488
"12781",89.31474441,91.9799755442787
"12782",88.51361079,82.9153719128228
"12783",105.0704405,88.0837410835157
"12784",99.02243372,85.8860474543742
"12785",96.53173618,88.7568590392806
"12786",98.97780135,86.1787086875376
"12787",96.18661272,100.316828710364
"12788",88.75777755,82.9973218619483
"12789",81.38135902,82.6967290302405
"12790",96.70245577,81.6459031004438
"12791",86.56810421,87.1483207069344
"12792",95.07885153,87.5260860350352
"12793",88.34844156,84.8467237518374
"12794",75.61472821,80.2523117065226
"12795",80.15914065,87.8858987881649
"12796",76.81228344,84.7895589935847
"12797",89.31894302,87.7197231088825
"12798",88.32198675,89.46132039714
"12799",76.21002253,84.072775566113
"12800",76.9160961,86.1452755947106
"12801",76.44912886,86.1263702339291
"12802",95.08251958,82.6296168204273
"12803",103.2693994,89.6352313846996
"12804",98.34164191,87.8333978407565
"12805",94.17434396,85.68306865153
"12806",112.7349443,95.6457697541836
"12807",94.38050737,87.5874627157763
"12808",96.55482046,90.1290552921973
"12809",99.08433526,85.504023563489
"12810",109.0725626,83.0271470309455
"12811",95.40700775,83.9918098679807
"12812",98.68575108,84.7913156517178
"12813",105.3556965,87.8006778889796
"12814",98.48595459,82.9206922285259
"12815",105.8593648,93.3030071535958
"12816",100.1004352,95.5574813016501
"12817",89.19766875,84.7632626536581
"12818",98.20796599,83.8431667451416
"12819",100.8304481,91.5174118932131
"12820",94.18914166,90.8514362216017
"12821",97.43610706,81.9637782566813
"12822",103.5680536,85.8514107889414
"12823",84.55278538,74.7998884418592
"12824",100.4889117,90.9227997341093
"12825",89.97676874,89.3487408563722
"12826",95.53561734,87.4859283724475
"12827",102.0897039,84.2128030379795
"12828",108.6630331,83.4195732581287
"12829",99.85032136,84.984497562548
"12830",97.05254852,94.9098887349128
"12831",99.17845111,89.3065088656922
"12832",89.7720374,91.4354197365772
"12833",98.58018463,88.0530056927101
"12834",92.84815333,87.8191201756305
"12835",109.417629,91.0796541425911
"12836",109.8353502,84.7768655566893
"12837",99.40275072,86.6082795319709
"12838",91.57332409,88.1193468946855
"12839",97.98774717,92.1017941899
"12840",91.81409568,82.4930575742934
"12841",106.9847443,86.302266292191
"12842",104.2280957,85.7033151596718
"12843",119.1496557,83.0745082390673
"12844",116.1281627,91.4844451855495
"12845",103.1139899,85.9615299601946
"12846",104.4464492,84.4010903092277
"12847",95.82384204,82.1002023524631
"12848",80.36632689,79.5141483260766
"12849",94.0059973,86.0050573518124
"12850",106.9533807,84.1294322854886
"12851",105.2338449,82.618196144768
"12852",79.78510297,84.9399523661712
"12853",102.8348429,87.427007521858
"12854",106.8674879,90.3091454400416
"12855",89.02653622,88.5741443396926
"12856",93.89585424,88.4126091209966
"12857",94.89966871,80.4981752161595
"12858",81.15235476,84.0709383012559
"12859",94.53811762,85.6561725369717
"12860",98.16772041,89.7722993103507
"12861",86.01801349,93.422845804805
"12862",101.2976923,85.831560397165
"12863",95.98639595,82.3354764354217
"12864",107.4477158,82.9621039123177
"12865",102.3981861,89.7533332489168
"12866",121.1371217,93.7357112481563
"12867",97.3428247,90.1724850380368
"12868",123.5319841,86.2631983033735
"12869",111.5883064,92.0259719471143
"12870",110.3994388,87.5795514000608
"12871",97.74352557,85.1008969564744
"12872",113.5394418,91.0000256114777
"12873",93.50947372,89.4077072905694
"12874",102.5279789,93.7804598367088
"12875",108.2266986,95.3986375105865
"12876",109.7466912,89.9068326874682
"12877",79.11700553,85.7071393560442
"12878",96.75360739,88.8236974500998
"12879",101.0488228,92.0469356334259
"12880",105.5259877,83.7394429871774
"12881",102.891965,90.0342958656905
"12882",102.3905073,84.1946891162029
"12883",117.4624888,86.9780857617833
"12884",105.1491596,83.3428765284288
"12885",109.2162963,93.3226241769845
"12886",103.2170563,83.9209533235779
"12887",111.3989774,90.2313825162658
"12888",101.3550924,79.225992137452
"12889",109.7323614,89.844285915369
"12890",119.1723212,84.6509082094961
"12891",102.1678628,84.837888011417
"12892",101.2174922,96.9909553716984
"12893",91.67042464,80.3401051912652
"12894",99.91719901,91.8375129315413
"12895",107.5242371,86.1338776985429
"12896",121.8501889,94.5648566919273
"12897",123.7088523,87.9259191018811
"12898",103.1540131,80.9634878179856
"12899",95.07964063,87.2430809714772
"12900",85.49944809,83.7550270133056
"12901",86.16016236,86.4311854984855
"12902",85.38272051,86.4858390296569
"12903",87.06118239,91.9294697144009
"12904",78.04848355,83.7648986584243
"12905",84.43022981,88.5936190275717
"12906",88.11815712,77.9263531153823
"12907",82.46344466,88.1735512391193
"12908",98.076402,85.4224200487096
"12909",91.05542912,97.0353554241919
"12910",82.60052209,85.4363713700924
"12911",84.5226987,93.2102032345657
"12912",81.35449941,92.7504637044169
"12913",93.36678306,90.3826655077143
"12914",84.6890583,92.0322386446859
"12915",89.77520167,85.0043467492033
"12916",67.3002747,90.4752282392367
"12917",96.05401917,83.0181675817591
"12918",88.61736742,83.592237838536
"12919",89.900982,86.7797134897959
"12920",82.00989315,82.4590776655593
"12921",82.50043167,86.0437963634494
"12922",92.00353209,86.3987070610887
"12923",96.9559376,88.1174579609552
"12924",98.9229344,86.6150217693379
"12925",89.16497105,84.8754338694843
"12926",88.47527255,90.927246899275
"12927",89.71560381,93.251199516508
"12928",91.21298974,83.6413605228621
"12929",94.10285563,85.3030517802974
"12930",86.90061448,82.722179366412
"12931",83.51038727,78.3695577394975
"12932",102.7898911,78.6441224394989
"12933",93.14682719,88.1448415032153
"12934",94.71693932,88.4009388685552
"12935",91.93769675,86.1874181421506
"12936",91.547405,83.7241049324902
"12937",89.30953206,90.6553583122735
"12938",73.30547655,87.2121988400725
"12939",78.95179464,91.4332915748999
"12940",95.34463171,83.8374886254286
"12941",71.68658141,89.7932559971364
"12942",87.53477158,87.3036043379494
"12943",96.68251021,85.6899853759343
"12944",103.0286123,85.9542317925819
"12945",102.2205028,85.9447756616449
"12946",92.3868852,90.338215330528
"12947",102.0016003,90.2343308197853
"12948",88.06606377,83.4036496099408
"12949",96.94904502,85.6303205326662
"12950",86.70547801,79.4345856699646
"12951",94.0103768,89.5044427275151
"12952",92.18088178,91.9033837701354
"12953",87.90133518,84.7288662135559
"12954",97.76180002,90.3373356481878
"12955",96.84805826,81.9647575762598
"12956",100.9937666,95.1581178912839
"12957",84.26198572,83.4123660031241
"12958",89.42906748,84.1875216212005
"12959",75.83073735,82.3722774103226
"12960",98.86447852,91.564052704194
"12961",99.88766586,86.4805707365889
"12962",89.41226168,88.9236938485317
"12963",101.3423164,95.8387454077362
"12964",98.39699863,93.3167544240382
"12965",95.54226367,92.4364976004593
"12966",85.34687167,83.2967648211932
"12967",97.40597929,89.3097377794265
"12968",93.39498791,96.3619790629431
"12969",88.67910959,87.1488058806293
"12970",87.93005146,82.2521166064955
"12971",99.63597285,91.0596376542631
"12972",90.82872477,87.2622303843145
"12973",110.4377312,86.6401713255099
"12974",77.43164899,82.219234335237
"12975",92.38717164,80.7167903605591
"12976",106.2650771,88.0056313195595
"12977",81.12661678,88.5771543674282
"12978",100.4266857,86.3075305123027
"12979",94.88471974,86.8685019577764
"12980",101.6222012,87.7088289952024
"12981",91.19304948,83.8920433866042
"12982",91.01418817,93.9309214571092
"12983",79.1499742,85.3206538945894
"12984",103.4233238,87.3723646998052
"12985",104.9548822,86.8456204032985
"12986",101.0463787,91.4452255138372
"12987",105.3635992,87.3130562147129
"12988",87.33464398,94.8610862873147
"12989",88.20569185,90.5373873044676
"12990",94.29089793,86.8349353023075
"12991",95.32382809,92.0289349077481
"12992",113.1225796,90.2232816677979
"12993",84.03919942,85.8628537841817
"12994",100.4711681,83.6600459328427
"12995",80.84180787,88.5957862048539
"12996",88.94081963,81.4211027863357
"12997",76.932567,77.8437824368425
"12998",93.05062027,85.177828766212
"12999",115.2588956,86.879673564943
"13000",104.3569877,86.1491322448706
"13001",95.88026871,86.6617997068376
"13002",92.59906886,86.3794531571982
"13003",118.9262136,82.9561324488038
"13004",99.22748415,83.5348644598887
"13005",88.47583699,89.8609115176516
"13006",101.1926593,87.224793340736
"13007",111.230713,93.9263645046853
"13008",99.94822687,83.7117972807735
"13009",107.8176571,88.3279882141565
"13010",96.7799176,82.9586888337849
"13011",86.31156151,89.8111757851104
"13012",91.87728201,79.968214383337
"13013",93.02883166,83.5278027935922
"13014",96.70867577,84.8472973252047
"13015",113.2414947,91.1837556780201
"13016",108.2064637,84.2110097994477
"13017",107.8817451,89.9893695526676
"13018",100.9254631,80.4689092548744
"13019",114.0203575,88.5519849327488
"13020",98.6156308,87.2148734643873
"13021",109.5600678,83.0285091739094
"13022",96.93390381,85.8017145924812
"13023",90.94710977,92.0127316898933
"13024",106.5219854,86.8697631194002
"13025",115.6844475,86.8625447752576
"13026",94.6752306,87.8170202546216
"13027",92.01296931,88.617246742692
"13028",108.8667351,93.506155912314
"13029",111.9751111,91.7577853738569
"13030",102.2178579,92.8040294752049
"13031",113.9755662,93.8006191261737
"13032",116.0293173,92.9519018248972
"13033",99.56011402,89.6006819368527
"13034",95.17851163,80.5141845573683
"13035",108.4729314,93.0943296766435
"13036",96.37946535,93.6451121841627
"13037",106.3872393,90.1441201508032
"13038",107.1275784,87.9369705861059
"13039",117.5633747,97.7803855013174
"13040",105.3506982,87.0449567277078
"13041",112.9731671,87.6590427270973
"13042",114.1487038,92.4964286418625
"13043",123.1077624,93.6888661821632
"13044",114.794724,84.8984389339842
"13045",112.0239767,91.1035643647328
"13046",118.2338645,91.6968790073227
"13047",123.8522313,90.7076819743904
"13048",103.3106421,87.176743686771
"13049",121.6953477,90.4403342751493
"13050",110.5742355,91.3953790740278
"13051",134.5350071,96.1814762567766
"13052",114.7831713,85.5231251453045
"13053",107.1975664,83.2935814597044
"13054",119.3212601,90.4080169231796
"13055",110.6702146,91.3675862752456
"13056",131.0832798,97.5131171029125
"13057",126.0579436,93.425085344688
"13058",124.7637099,91.3417576480096
"13059",128.3331465,92.1648729383015
"13060",124.3898303,87.0256255407823
"13061",126.2925201,86.5931316134054
"13062",130.6279504,90.8945078333658
"13063",137.3987138,96.337821290147
"13064",139.2811464,97.7789975874256
"13065",127.2313993,91.9343880534927
"13066",131.8515937,93.3748533249638
"13067",138.5162551,87.3249242592345
"13068",146.7749934,89.6650270455833
"13069",134.423768,92.1663792217891
"13070",133.3401937,94.4757667861613
"13071",144.7651892,92.605277861604
"13072",145.5929767,95.0726086988953
"13073",138.5172924,88.9664388981742
"13074",126.3768628,94.3123011769325
"13075",144.4166821,95.5223239798268
"13076",140.2645308,97.7069876504712
"13077",155.9711528,88.8611031248556
"13078",145.0173209,93.5876172323093
"13079",158.8967615,95.1355586241548
"13080",152.0059177,96.5781188067862
"13081",152.1625524,93.8205899698128
"13082",151.587621,90.2892480121548
"13083",143.41429,93.2939779204564
"13084",163.6408488,102.104937159782
"13085",146.8444109,93.4684555896099
"13086",162.9788555,98.1685594877413
"13087",176.3588895,97.1935183569781
"13088",170.0615115,102.456557092063
"13089",160.9898772,99.1923846687511
"13090",175.4208982,101.68070868041
"13091",166.3187428,96.929084852413
"13092",170.6250257,89.3058824941476
"13093",172.274585,96.8597967801043
"13094",180.9002838,94.6136556542064
"13095",181.9295146,102.983284056675
"13096",174.9821364,98.54855236401
"13097",112,81.692858974826
"13098",98,84.4975099879262
"13099",69,86.5840019673842
"13100",82,73.7523693210449
"13101",91,72.3375665033729
"13102",93,83.9777209501196
"13103",91,80.2247128368615
"13104",95,82.038336245072
"13105",111,73.8159388968875
"13106",96,78.7110776824957
"13107",97,75.7015167988635
"13108",124,78.7618280417956
"13109",95,76.678144980975
"13110",107,72.8318762092252
"13111",83,81.264067138252
"13112",84,68.2409656904091
"13113",50,72.7211512102718
"13114",28,77.1493169514161
"13115",87,76.017688729754
"13116",16,70.7182945323722
"13117",57,81.3618451515827
